1	81.280000	120.320000
2	79.680000	118.080000
3	83.200000	117.120000
4	78.720000	117.760000
5	80.320000	118.080000
6	80.320000	118.080000
7	80.960000	117.440000
8	85.760000	117.760000
9	80.640000	118.080000
10	79.040000	115.840000
11	80.960000	119.040000
12	82.240000	118.400000
13	80.000000	119.680000
14	80.960000	119.360000
15	79.680000	114.240000
16	79.360000	117.760000
17	81.280000	120.960000
18	81.280000	119.360000
19	85.440000	118.400000
20	80.320000	117.120000
21	82.880000	119.360000
22	78.720000	116.160000
23	81.600000	117.760000
24	80.960000	120.000000
25	83.840000	121.280000
26	81.920000	119.680000
27	85.120000	118.400000
28	82.560000	119.360000
29	81.600000	117.440000
30	82.880000	119.040000
31	78.400000	117.440000
32	80.640000	118.400000
33	82.240000	118.720000
34	78.400000	117.760000
35	78.400000	116.480000
36	82.880000	119.040000
37	81.920000	116.800000
38	81.920000	116.800000
39	81.600000	118.080000
40	82.880000	118.400000
41	78.080000	116.160000
42	78.720000	116.160000
43	80.640000	118.720000
44	82.880000	116.800000
45	80.320000	117.120000
46	81.280000	119.360000
47	81.280000	118.400000
48	79.680000	116.480000
49	80.640000	114.560000
50	82.880000	119.040000
51	80.640000	117.120000
52	79.680000	120.320000
53	80.640000	118.720000
54	79.360000	116.480000
55	80.960000	118.080000
56	81.920000	117.760000
57	81.920000	117.760000
58	79.680000	119.680000
59	82.240000	116.480000
60	82.240000	119.040000
61	80.000000	118.080000
62	79.040000	118.720000
63	81.920000	120.000000
64	77.760000	119.680000
65	80.960000	115.840000
66	79.360000	120.000000
67	79.680000	118.720000
68	80.960000	117.760000
69	81.920000	116.800000
70	79.680000	118.400000
71	81.280000	116.160000
72	81.280000	115.840000
73	80.640000	120.000000
74	80.320000	119.680000
75	81.920000	118.080000
76	79.680000	118.400000
77	80.960000	120.320000
78	79.360000	115.840000
79	78.720000	119.680000
80	80.000000	120.320000
81	81.600000	119.360000
82	79.680000	119.360000
83	76.480000	117.440000
84	79.680000	120.960000
85	80.320000	117.120000
86	81.280000	118.400000
87	80.960000	117.120000
88	82.240000	119.680000
89	77.120000	118.080000
90	80.960000	118.080000
91	82.240000	117.760000
92	79.360000	116.480000
93	81.920000	120.320000
94	80.960000	118.400000
95	79.680000	118.400000
96	82.560000	116.160000
97	78.720000	115.520000
98	80.960000	116.480000
99	80.640000	116.800000
100	79.360000	118.720000
101	80.960000	120.000000
102	80.960000	120.320000
103	81.600000	118.720000
104	80.960000	120.960000
105	78.400000	119.360000
106	78.080000	121.600000
107	76.480000	119.360000
108	77.760000	117.120000
109	78.400000	120.320000
110	80.000000	119.040000
111	80.960000	118.720000
112	81.920000	118.720000
113	82.880000	115.840000
114	78.720000	118.080000
115	79.680000	118.400000
116	80.640000	117.440000
117	78.400000	117.440000
118	74.560000	117.760000
119	78.720000	117.760000
120	80.640000	119.680000
121	80.320000	117.440000
122	82.240000	119.360000
123	81.600000	117.440000
124	84.480000	118.720000
125	80.640000	116.800000
126	79.360000	118.720000
127	80.000000	118.720000
128	79.040000	115.840000
129	81.280000	119.040000
130	82.880000	119.040000
131	82.560000	117.440000
132	83.520000	119.360000
133	82.560000	119.040000
134	80.640000	119.040000
135	79.360000	119.360000
136	78.720000	118.080000
137	82.240000	119.040000
138	79.040000	119.680000
139	82.240000	118.400000
140	79.040000	119.680000
141	80.000000	119.680000
142	80.000000	119.040000
143	80.000000	117.760000
144	79.040000	115.840000
145	79.680000	116.160000
146	79.360000	116.800000
147	80.000000	120.960000
148	81.280000	119.680000
149	79.680000	116.480000
150	76.800000	117.120000
151	78.720000	117.120000
152	80.320000	116.160000
153	82.880000	118.080000
154	82.880000	119.360000
155	81.280000	119.040000
156	80.320000	117.120000
157	80.320000	119.040000
158	80.000000	120.640000
159	83.200000	117.440000
